INC000000999597;IBERIA;IBERIA;28/02/2018 8:03;28/02/2018 8:33;Resolved;Solicita reset de usuario de RESIBER/AMADEUS;CSUSAS;Delivery;Delivery;Baja;4-Baja;Se resetea contraseña de Amadeus. Todo ok.;Unidad de Operaciones Ordenadores;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD RESET;0;TERMINAL T4;U.A.C._INC.EQ.PAX_AG.ADM. (AHMDS06A)
INC000000999598;IBERIA;IBERIA;28/02/2018 8:10;;In Progress;[GENERAL] Daily Health Check Report - Peoplesoft;DBA-ORACLE-App-Support;Application Tower;DBAs;Media;3-Medio;;Mantenimiento Herramientas IT & DBAs;INCIDENT;01/03/2018;SOFTWARE FAILURE;;1;SISTEMAS(MANDOS-ANÁLISIS-PRODU;MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000000999599;IBERIA;IBERIA;28/02/2018 8:15;;Pending;[IBPLUS] P2 - 76317049 - Error de acceso a IB PLUS;NIIT_MTO_IBPLUS;Application Tower;Comercial y CRM;Media;3-Medio;;Mantenimiento Comercial y CRM;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;MANDOS;
INC000000999600;IBERIA;IBERIA;28/02/2018 8:15;28/02/2018 8:31;Resolved;Solicita reset de usuario de RESIBER/AMADEUS;CSUSAS;Delivery;Delivery;Baja;4-Baja;Se contacta con la usuaria, Se resetea la contraseña y nos indica que ya accede correctamente;Unidad de Operaciones Ordenadores;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD RESET;0;TERMINAL T4;U.A.C._INC.PASAJ._AG.ADM. (AHMDS07A)
INC000000999601;IBERIA;IBERIA;28/02/2018 8:36;28/02/2018 8:36;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;SIN IDENTIFICAR;
INC000000999602;IBERIA;IBERIA;28/02/2018 8:25;28/02/2018 8:30;Resolved;ALERTA-ERROR-PROCESO:PROCESO_VENTAS_BONOS 22/02/2018 and 23/02/2018;Aplicaciones BI;Application Tower;BI;Baja;4-Baja;"ISSUE: Execution of the Ventas Bonos process failed with below error; ALERTA-ERROR-PROCESO:PROCESO_VENTAS_BONOS IMPACT: If the files are not loaded then the Business will not be able to view the data of sales of the Web Tickets ANALYSIS: During analysis it was found that the above error was received as a result of failure of the scheduled load RESOLUTION: The ""BonosDescuento.sh"" Script was re-ran to load the data successfully into the database. PROBLEM TICKET REQUIRED? : Yes. The Problem ticket No. is PBI000000049162. CAN THIS ISSUE BE PREVENTED?: No. As the script runs when the file arrives and therefore, we cannot analyse the resource crunch at the time of execution.";Mantenimiento BI;INCIDENT;28/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR;MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000000999603;IBERIA;IBERIA;28/02/2018 8:27;;Pending;Bloqueo Constante del usuario 450505;IAG EUC Remote Support;EUC;EUC;Baja;4-Baja;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;ACCESS FAILURE;;1;NEO-MARTINEZ VILLERGAS 49;MNG. GEST. OPERATIVA (AHAG00)
INC000000999605;IBERIA;IBERIA;28/02/2018 8:38;;In Progress;[TRYP]: Correo electrónico en TRYP;AIRPORT2;Application Tower;Aeropuertos;Baja;4-Baja;;Mantenimiento Aeropuertos;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR (MADRID BARAJAS);MNG RECURSOS HUB MAD(CAR) (AGDH12)
INC000000999606;IBERIA;IBERIA;28/02/2018 8:39;;In Progress;QZ al 24% de XH;SYS;Application Tower;PSS;Baja;4-Baja;;Mantenimiento Pasaje;INCIDENT;28/02/2018;DEFAULT;;1;SIN IDENTIFICAR;
INC000000999608;IBERIA;IBERIA;28/02/2018 9:25;;Pending;FICHAJES DIA 27 FEBRERO;USV_DGMI;Application Tower;Mantenimiento Dir. Técnica – MRO;Baja;4-Baja;;Mantenimiento Dir. Técnica;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);SM SOPORTE A LA OP_CTROL (AMIC00CP)
INC000000999609;IBERIA;IBERIA;28/02/2018 9:06;28/02/2018 9:06;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000999610;IBERIA;IBERIA;28/02/2018 9:12;;Pending;Fallo Software: Outlook no conecta;IAG EUC Remote Support;EUC;EUC;Media;3-Medio;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;NEO-MARTINEZ VILLERGAS 49;GEREN. FLOTAS (AVV000)
INC000000999612;IBERIA;IBERIA;28/02/2018 9:53;28/02/2018 9:53;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000999613;IBERIA;IBERIA;28/02/2018 9:20;;Pending;No Se puede cargar los vuelos de Vueling de los días del 30 de Marzo;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Media;3-Medio;;Mantenimiento Operaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;BCN AEROPUERTO;PLANIFICACION CONTROL BCN (AHABP0YP)
INC000000999614;IBERIA;IBERIA;28/02/2018 9:23;;In Progress;modificacion en nomenglatura de tipo de documento Sr. MOHAMED ZAKRITI;PeopleSoft Apps Support;Application Tower;RRHH;Baja;4-Baja;;Mantenimiento Corporativa y RRHH;INCIDENT;28/02/2018;DATA ISSUE;;1;BCN AEROPUERTO;PERSONAL BARCELONA (AHABP0EP)
INC000000999615;IBERIA;IBERIA;28/02/2018 9:16;28/02/2018 9:16;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000999616;IBERIA;IBERIA;28/02/2018 11:21;28/02/2018 12:32;Resolved;SAP - LYF ERROR TRANSFER AMOS -SAP//URGENTE//;USV_DGMI;Application Tower;Mantenimiento Dir. Técnica – MRO;Alta;2-Alta;Respondimos a este problema en la incidencia INC000000997847. Por favor revisar los mails. Ya se creo una orden SAP relacionada a la orden AMOS WO.4753337. La orden SAP se cerro como EJEC. Ante este escenario no se debe crear ninguna orden ante un nuevo publish. En el caso que se deba crear una nueva orden se debe cerrar la anterior como NEJE y publicar nuevamente el WP.;Mantenimiento Dir. Técnica;INCIDENT;28/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);PREPARACION TRABAJOS (AMIRT0QA)
INC000000999617;IBERIA;IBERIA;28/02/2018 9:27;28/02/2018 9:27;Resolved;Llamada centralita;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se le proporciona al usuario el telefono que necesita para su pesquisa.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;;0;SIN IDENTIFICAR;
INC000000999618;IBERIA;IBERIA;28/02/2018 9:24;;Assigned;FALTA FICHERO CONTABLE T22 FEBRERO;DESACAP_ELS;Delivery;Delivery;Media;3-Medio;;Mantenimiento COBOL;INCIDENT;28/02/2018;DATA ISSUE;;1;EDIF.110 - ALMACENES GENERALES;RESP. CTROL ING Y GEST. A (3KEMI0)
INC000000999619;IBERIA;IBERIA;28/02/2018 10:38;28/02/2018 18:32;Resolved;"EJECUCIÓN PROTOTIPO INFARE ERROR ""NO EXISTE EL FICHERO PARA LA FECHA DE HOY""";NIIT_MTO_GESING;Application Tower;REVENUE MANAGEMENT;Baja;4-Baja;Issue: Failure in daily process of prototype infare The infare prototype log file has not been sent because there is no infare log file Impact: If This FTP fails, user will not receive file. Analysis: we have re-run the below process nohup sh /IBairprice/INFARE/Prototipo_Infare/bin/sh/carga_diaria.sh > /IBairprice/INFARE/Prototipo_Infare/log/infare_cron.log & However, carga_diaria.sh has failed again at the time of doing ftp.The below problem has accrued due to the problem in the destination server and the don´t have space. we have sent a mail to find out who can delete the old files. Resolution:We have re run the process the it is Successfully ran. Problem ticket required: No, This process is dependent the file but file was not there on the source directory . Can this issue is prevented: No, There was some issue with FTP server.;Mantenimiento Pasaje;INCIDENT;28/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;SIN IDENTIFICAR;MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000000999620;IBERIA;IBERIA;28/02/2018 9:32;;Assigned;No se ha recibido el fichero 1802D27F49LC de la facturación del día;USCIBMAM;Application Tower;Cobol Domain;Media;3-Medio;;Mantenimiento COBOL;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR;
INC000000999621;IBERIA;IBERIA;28/02/2018 9:27;;Pending;Fallo Peoplesoft: error ingreso a cuenta;PeopleSoft Apps Support;Application Tower;RRHH;Baja;4-Baja;Cuando la base es negativa no calcula cuota. Se verifica con la usuaria que el calculo es correcto;Mantenimiento Corporativa y RRHH;INCIDENT;28/02/2018;DATA ISSUE;;1;NEO-MARTINEZ VILLERGAS 49;MNG. GEST. NÓMINAS (3YRN00)
INC000000999622;IBERIA;IBERIA;28/02/2018 9:40;;Assigned;No funciona la aplicación de Gestión de Tiempos;ELS_RRHH_CORP_COMUN;Delivery;Delivery;Media;2-Alta;;Mantenimiento Corporativa y RRHH;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);SM SOPORTE A LA OP_CTROL (AMIC00CP)
INC000000999623;IBERIA;IBERIA;28/02/2018 9:28;;Assigned;Mail message from CONTROL-M: Ha fallado el job R35O180 en zlc , avisar en horario laboral a USCIBMA;USCIBMAM;Application Tower;Cobol Domain;Baja;4-Baja;;Mantenimiento COBOL;INCIDENT;28/02/2018;PROCESS FAILURE;BATCH;1;MANDOS;U.OPERACIONES ORDENADORES (ASXA00)
INC000000999624;IBERIA;IBERIA;28/02/2018 9:44;28/02/2018 9:55;Resolved;FACTURAS BILLETES 2015 / CASO SF 20180227-00098659;TKT;Application Tower;PSS;Baja;4-Baja;Ya se pueden obtener las facturas.;Mantenimiento Pasaje;INCIDENT;28/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR;
INC000000999625;IBERIA EXPRESS;IBERIA EXPRESS;28/02/2018 10:05;28/02/2018 10:05;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;SIN IDENTIFICAR;
INC000000999626;IBERIA;IBERIA;28/02/2018 9:57;28/02/2018 9:57;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000999628;IBERIA;IBERIA;28/02/2018 9:59;;In Progress;LINUX_sun - airvisionsas.ib : Filesystem calibration_results esta ocupado al 90.04%.;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Baja;4-Baja;;Mantenimiento Operaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;1;MANDOS;
INC000000999629;IBERIA;IBERIA;28/02/2018 10:06;;Assigned;[Reloj Fichaje Huella];ELS_RRHH_CORP_COMUN;Delivery;Delivery;Baja;4-Baja;;Mantenimiento Corporativa y RRHH;INCIDENT;28/02/2018;DATA ISSUE;;1;LPA AEROPUERTO;PERSONAL LAS PALMAS (AHALP0EP)
INC000000999632;IBERIA;IBERIA;28/02/2018 10:13;28/02/2018 12:45;Resolved;Teléfono averiado.;Cabling Maintenance;Network Tower;Network Tower;Baja;4-Baja;Nuestro equipo de soporte acudió al sitio y realizó el cambio del rizo telefónico. Se llama al usuario y este confirma resolución de la incidencia.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;TELEPHONY FAILURE;;0;TERMINAL T4;MYP_AG. ADM (AHMDM04A)
INC000000999633;IBERIA;IBERIA;28/02/2018 10:33;;Assigned;ING012 - Informe maestro de la toma del 27 de feb, hay una serie de campos que deberían de venir rel;Soporte Externo Aplicaciones BI;Delivery;Delivery;Media;3-Medio;;Mantenimiento BI;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;NEO-MARTINEZ VILLERGAS 49;SM.MEJ PRAC Y ANALIS INGR (ACRJ00)
INC000000999634;IBERIA;IBERIA;28/02/2018 10:14;;Assigned;NEO Alicia No permita cambiar contraseña desde movil corporativo;Mobiles;Network Tower;Network Tower;Baja;4-Baja;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;ACCESS FAILURE;;1;NEO-MARTINEZ VILLERGAS 49;D. DESALL. RED Y ALIANZAS (AD1000)
INC000000999635;IBERIA;IBERIA;28/02/2018 10:47;;Pending;Fallo Software: acesso al sitio tactix;IAG EUC Remote Support;EUC;EUC;Baja;4-Baja;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR (LISBOA);GERENCIA PORTUGAL (LISBOA (ACW2J0L0)
INC000000999636;IBERIA;IBERIA;28/02/2018 10:34;28/02/2018 10:34;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD RESET;0;PMI AEROPUERTO;SEN MNG AEROPUERTOS BALEA (AHAK00)
INC000000999638;OTHERS;AIR NOSTRUM;28/02/2018 10:18;;Pending;Solicita reset de usuario de RESIBER/AMADEUS;CSUSAS;Delivery;Delivery;Baja;4-Baja;;Unidad de Operaciones Ordenadores;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD RESET;1;;
INC000000999639;IBERIA;IBERIA;28/02/2018 10:33;;Assigned;Incidencia RES FALSOS PASILLOS EN TURISTA PREMIUM;RSV;Application Tower;PSS;Baja;4-Baja;;Mantenimiento Pasaje;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR;
INC000000999640;IAG CARGO;IBERIA;28/02/2018 10:26;;In Progress;error in iagcargo weblogic servers;CARGO-PORTAL;Application Tower;CARGO;Media;3-Medio;;Mantenimiento Cargo;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR;MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000000999641;IBERIA;IBERIA;28/02/2018 10:33;;Pending;Problemas con la pantalla del ordenador;IAG EUC Remote Support;EUC;EUC;Baja;4-Baja;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;NEO-MARTINEZ VILLERGAS 49;MNG PROGRAMACIÓN TRIP TÉC (APP001)
INC000000999642;IBERIA;IBERIA;28/02/2018 10:57;;Assigned;Error 11000011;NDC - RESIBER ELS - GARANTIA;Delivery;Delivery;Baja;4-Baja;;Mantenimiento Pasaje;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR;
INC000000999643;IBERIA;IBERIA;28/02/2018 10:52;;Pending;Fallo Software:AVCD access BA.mjindacek (N468364);IAG EUC Remote Support;EUC;EUC;Baja;4-Baja;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR;
INC000000999644;IBERIA;IBERIA;28/02/2018 10:40;;Pending;Fallo Hardware en PC - El ordenador ha hecho una pequeña explosión y ahora no funciona.;IAG EUC Support;EUC;EUC;Media;2-Alta;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;HARDWARE FAILURE;;1;HANGAR 6;TMA AVIONICA PROD HANG 4- (AMIRD0CE)
INC000000999645;IAG CARGO;IBERIA;28/02/2018 10:44;;In Progress;[CARGO PORTAL];CARGO-PORTAL;Application Tower;CARGO;Media;3-Medio;;Mantenimiento Cargo;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR (MADRID BARAJAS);REVENUE ACCOUNTING CARGO (3KEMI0TC)
INC000000999646;IBERIA;IBERIA;28/02/2018 10:44;;In Progress;ELK - Cluster in amber state and replica shards are not getting assigned.;Aplicaciones BI;Application Tower;BI;Baja;4-Baja;;Mantenimiento BI;INCIDENT;28/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;1;SIN IDENTIFICAR;MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000000999647;IBERIA;IBERIA;28/02/2018 10:53;;Pending;Fallo Software: problemas office;IAG EUC Remote Support;EUC;EUC;Baja;4-Baja;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;TALLER MOTORES;LRUs DE MOTOR (AMICM0CD)
INC000000999648;IBERIA;IBERIA;28/02/2018 12:06;28/02/2018 12:06;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD RESET;0;EDIFICIO T.M.A. - ALMACENES;INTERIORES NZI (AMIRT0DA)
INC000000999650;IBERIA;IBERIA;28/02/2018 11:15;;In Progress;[GENERAL] IBERIA APPLICATION - CI+;PeopleSoft Apps Support;Application Tower;RRHH;Baja;4-Baja;;Mantenimiento Corporativa y RRHH;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;TERMINAL T4;ASIST.PAX T4_TRA_AG. (AHMDST4A)
INC000000999652;IBERIA;IBERIA;28/02/2018 8:56;;Pending;No le sale la progarmación de los vuelos en su calendario;SSI;Service Ops Tower;Service Ops Tower;Media;3-Medio;;Unidad Control del Servicio;INCIDENT;28/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;1;SIN IDENTIFICAR (VUELO);FLOTA A320 (AVVIC0A0)
INC000000999654;IBERIA;IBERIA;28/02/2018 8:45;;Assigned;El PID 15528 no está procesando mensajes, tiene acumulados más de 60000.;SYS;Application Tower;PSS;Media;3-Medio;;Mantenimiento Pasaje;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR;
INC000000999656;IBERIA;IBERIA;28/02/2018 9:12;28/02/2018 9:12;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;NEO-MARTINEZ VILLERGAS 49;MNG. DE EQUIPOS TIERRA (1AH100)
INC000000999657;IBERIA;IBERIA;28/02/2018 9:10;28/02/2018 13:00;Resolved;Fallo en Iberia Now;MOVILIDAD;Application Tower;Movilidad;Baja;4-Baja;Se envía un email al usuario, con los pasos que debe seguir para solucionar el problema. Se cierra la incidencia;Mantenimiento Movilidad;INCIDENT;28/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR (VUELO);GESTOR DE FLOTA LARGO RA (ABLY00)
INC000000999658;IBERIA;IBERIA;28/02/2018 8:47;28/02/2018 16:03;Resolved;CIBELES - No se han procesado los ficheros MERTRIP y los envíos a nóminas;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Baja;4-Baja;Análisis de impacto: No aplica Acciones realizadas: Se comprueba el error y fue debido al balanceo del procl1 a procl2. Se vuelven a ejecutar manualmente los 3 envíos Pruebas realizadas: Se comprueba que los ficheros se han enviado.;Mantenimiento Operaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR;
INC000000999659;IBERIA;IBERIA;28/02/2018 8:52;28/02/2018 16:35;Resolved;ALERTA-CRI-PROCAPLC.ib-PAXV_M:Carga-180226-KO;Aplicaciones BI;Application Tower;BI;Baja;4-Baja;Pasamos el fichero error a dia y lanzamos las modificaciones pendientes at_lanza_modificaciones.sh 180225 180226;Mantenimiento BI;INCIDENT;28/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;SIN IDENTIFICAR;MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000000999660;IBERIA;IBERIA;28/02/2018 8:48;28/02/2018 8:48;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR (VUELO);FLOTA A340 (AVVIL0A0)
INC000000999661;IAG CARGO;IAG CARGO;28/02/2018 9:08;28/02/2018 9:36;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;NO IDENTIFICADO;
INC000000999662;IBERIA;IBERIA;28/02/2018 10:08;;In Progress;Accidente reflejado en la parte inferior que no al pinchar en “REVISADO PAC”;JAVA Apps Support;Application Tower;RRHH;Baja;4-Baja;Asignar UPLAS;Mantenimiento Corporativa y RRHH;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;SCQ AEROPUERTO;PERSONAL SCQ (AHAYP0EP)
INC000000999663;IBERIA;IBERIA;28/02/2018 8:51;28/02/2018 9:49;Resolved;Problemas con IBLEARNING-ELEARNING;SSCCLMZ;Service Ops Tower;Service Ops Tower;Baja;4-Baja;La usuaria indica que puede ya puede acceder sin problemas.;Unidad Control del Servicio;INCIDENT;28/02/2018;COMMUNICATIONS FAILURE;CONFIGURATION ERROR;0;SIN IDENTIFICAR (MADRID BARAJAS);MNG PRODUCCIÓN HUB MAD(C (AGDH13)
INC000000999665;IBERIA;IBERIA;28/02/2018 9:00;28/02/2018 14:29;Resolved;Informe Maestro de la toma del 27/2/18;Aplicaciones BI;Application Tower;BI;Media;3-Medio;Análisis: se estudia el alcance Acciones: comprobaciones datastage y bd Pruebas: ok;Mantenimiento BI;INCIDENT;28/02/2018;SOFTWARE FAILURE;;0;NEO-MARTINEZ VILLERGAS 49;SM.MEJ PRAC Y ANALIS INGR (ACRJ00)
INC000000999667;IBERIA;IBERIA;28/02/2018 9:08;28/02/2018 9:08;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente durante la llamada realizada.;Unidad Control del Servicio;INCIDENT;28/02/2018;PERFORMANCE ISSUE;;0;HANGAR 5;SOPORTE PRODUCCION H6 CAD (AMIRD1PH)
INC000000999668;IBERIA;IBERIA;28/02/2018 10:22;28/02/2018 10:22;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;NEO-MARTINEZ VILLERGAS 49;S. MNGPLANIFICACIÓN PROGR (ACDPR0)
INC000000999669;IBERIA;IBERIA;28/02/2018 9:25;28/02/2018 9:25;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente durante la llamada realizada.;Unidad Control del Servicio;INCIDENT;28/02/2018;PERFORMANCE ISSUE;;0;SIN IDENTIFICAR;
INC000000999670;IBERIA;IBERIA;28/02/2018 9:11;28/02/2018 13:48;Resolved;LINUX_sun - bdgenl2.ib : RedHatCluster daemon qdiskd is stopped. Call out to SOPORTE LINUX-SISTEMA O;Soporte Linux - Sistema Operativo;Server Tower;Server Tower;Media;3-Medio;Reboot planificado;Unidad de Operaciones Ordenadores;INCIDENT;28/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;MANDOS;
INC000000999671;IBERIA;IBERIA;28/02/2018 9:07;28/02/2018 15:14;Resolved;LINUX_ibm - El job: D18OTERC con OrderID: 313wq del DataCenter: CTM_SERVER en la maquina: zlc, Aplic;USCIBMAM;Application Tower;Cobol Domain;Baja;4-Baja;Issue: Ha fallado el proceso D18OTERC Impact: Media, es un proceso diario que genera el informe de venta directa (INTERNET+SERVIBERIA+ATO'S/CTO'S). Root Cause: En el programa D18PVD1E se enfrenta un fichero que contiene los documentos con el fichero de la venta diaria. No existe uno de los documentos en el fichero de venta diaria, se trata de un documento con CPUI = SVVV , un trayecto de tipo SURFACE. Steps Taken: Eliminación del documento de tipo SURFACE del fichero ED18.ATCT004.D1802027 . Relanzar el proceso desde el paso fallado. Termina OK.;Mantenimiento COBOL;INCIDENT;28/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;MANDOS;U.OPERACIONES ORDENADORES (ASXA00)
