INC000000998018;IBERIA;26/02/2018 10:15;26/02/2018 10:15;Resolved;Llamada centralita;SSI;Service Ops Tower;Service Ops Tower;Baja;Se le proporciona al usuario el telefono que necesita para su pesquisa.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;;0;SIN IDENTIFICAR;
INC000000998019;IBERIA;26/02/2018 10:47;26/02/2018 10:47;Resolved;Llamada centralita;SSI;Service Ops Tower;Service Ops Tower;Baja;Se le proporciona al usuario el telefono que necesita para su pesquisa.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;;0;SIN IDENTIFICAR;
INC000000998022;IBERIA;26/02/2018 10:28;27/02/2018 8:40;Resolved;LINUX - In ibftplinint.ib Autorecovery has tried and failed to restart p_ctmag process. Try to resta;Soporte Linux - Sistema Operativo;Server Tower;Server Tower;Media;reiniciado;Unidad de Operaciones Ordenadores;INCIDENT;27/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;1;MANDOS;
INC000000998023;IBERIA;26/02/2018 10:33;26/02/2018 11:07;Resolved;Servidor SAP CFS HANA SP1 caído;FINANCE-SUPPORT-ELS;Delivery;Delivery;Alta;;Mantenimiento Financiero;INCIDENT;26/02/2018;SOFTWARE FAILURE;;0;SISTEMAS(MANDOS-ANÁLISIS-PRODU;MNG SISTEMAS CORPORATIVOS (ASGB01)
INC000000998024;IBERIA;26/02/2018 10:39;27/02/2018 7:08;Resolved;Fallo en Iberia Now;MOVILIDAD;Application Tower;Movilidad;Baja;The Issue has been fixed. We had suggested the solution to user. Hence closing the ticket.;Mantenimiento Movilidad;INCIDENT;27/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR (VUELO);GESTOR DE FLOTA LARGO RA (ABLY00)
INC000000998026;IBERIA;26/02/2018 10:51;26/02/2018 11:08;Resolved;Solicita desbloqueo de usuario SAP.;SSCCLMZ;Service Ops Tower;Service Ops Tower;Baja;Reseteo SAP;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);MNG SOPORTE PRODUCCIÓN CO (AMICA0)
INC000000998029;IBERIA;26/02/2018 10:42;26/02/2018 19:29;Resolved;ERROR en FIORI;FINANCE-SUPPORT-ELS;Delivery;Delivery;Media;Buenos días Rosario, Puede indicarme que le ocurre con la conexión a SAP Fiori, ? ¿Puede probar y me manda un pantallazo con los errores? Saludos y muchas gracias. Entendemos que los errores de la usuario venían dados por los problemas generales que hubo en el día de hoy con lel Sistema FIORI, ya que no hubo respuesta al mail enviado. Procedemos a cerrar la incidencia. Saludos y muchas gracias. Daniel Plaza.;Mantenimiento Financiero;INCIDENT;26/02/2018;SOFTWARE FAILURE;;0;DESCONOCIDO;MNG. SEGURIDAD AEROPORTUA (3ASU00)
INC000000998030;IBERIA;26/02/2018 11:00;28/02/2018 0:01;Resolved;la usuaria no puede conectarse a internet;IAG SITA Support;EUC;EUC;Baja;"""Resolution Details: We have downloaded the version of Java to version 6 since the Merlin application does not work with versions higher than Java 6. We have also enabled a Firefox option that was not checked and therefore could not connect to the Internet. Ibuser: Teresa Fe: Eva Fernandez Visit Details: 1 Hour 48 Minutes work and 10 Minutes travel (2018-02-27 10:08:31 to 2018-02-27 11:56:37 UTC) by ESP Madrid Backfill (on task ITSK0291783): Resolved Total travel time: 10 Minutes Total work time: 1 Hour 48 Minutes""";Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;2;SIN IDENTIFICAR (MADRID BARAJAS);GE.ESTAND Y PROC- ASIST T (AVY000AS)
INC000000998031;IBERIA;26/02/2018 11:08;26/02/2018 22:31;Resolved;Posible caso phishing.;Gestión Seguridad Informática;Seguridad;Seguridad;Baja;We have raised two incidents INC000000998152 and INC000000997945. to block the URL and sender ID. Hence resolved and closing this ticket.;Unidad Seguridad Informática;INCIDENT;26/02/2018;SECURITY ISSUE.CYBERATTACKS;PHISING;0;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);CONTROL APROBACIONES (AMKF00F0)
INC000000998032;IBERIA;26/02/2018 11:00;27/02/2018 8:18;Resolved;Fallo en Iberia Now. No puede acceder a información en la aplicación;MOVILIDAD;Application Tower;Movilidad;Baja;Se envía email al usuario para que solucione el problema.;Mantenimiento Movilidad;INCIDENT;27/02/2018;SOFTWARE FAILURE;;1;TERMINAL T4;ASISTENCIA AVION_J. SERV. (AHMDR05Z)
INC000000998033;IBERIA;26/02/2018 11:33;26/02/2018 11:33;Resolved;Llamada centralita;SSI;Service Ops Tower;Service Ops Tower;Baja;Se le proporciona al usuario el telefono que necesita para su pesquisa.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;;0;SIN IDENTIFICAR;
INC000000998034;IBERIA;26/02/2018 12:06;26/02/2018 12:06;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);MGR. MAINTROL (AMNLL3)
INC000000998035;IBERIA;26/02/2018 10:55;26/02/2018 14:18;Resolved;Mail message from CONTROL-M: Ha fallado el job A18OJB57 en zlc , avisar en horario laboral a USCIBMA;USCIBMAM;Application Tower;Cobol Domain;Baja;Issue: Ha fallado el proceso A18OJB57 Impact: No se ejecutan los procesos M+50 previos a la JBA definitiva. Root Cause: No esta catalogado el fichero EA18.DATAB.M50.EMP.OBT.A201712 Steps Taken: Catalogación del fichero EA18.DATAB.M50.EMP.OBT.A201712. Relanzar el proceso desde el principio, termina OK.;Mantenimiento COBOL;INCIDENT;26/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;MANDOS;U.OPERACIONES ORDENADORES (ASXA00)
INC000000998036;IBERIA;26/02/2018 11:12;27/02/2018 12:33;Resolved;Dispositivo averiado.;Mobiles;Network Tower;Network Tower;Baja;Cambiar batería y la pantalla que estaba golpeada.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;27/02/2018;TELEPHONY FAILURE;DEVICE;1;TERMINAL T4;ASIST.PAX T4_SECRETARIA (AHMDS00S)
INC000000998041;IBERIA;26/02/2018 11:19;28/02/2018 13:19;Resolved;Error Smart View;IAG EUC Remote Support;EUC;EUC;Baja;Issue : Application issue Resolution : After reset the application configuration. Now the issue has been resolved. Hence we are closing this ticket with user confirmation.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;2;NEO-MARTINEZ VILLERGAS 49;SM. BP. INFORMACIÓN Y ANÁ (1FIQ00)
INC000000998043;IBERIA;26/02/2018 11:09;27/02/2018 8:03;Resolved;LINUX_sun - odmsl1.ib : CPU use is 99.02%. Call out to SOPORTE LINUX-SISTEMA OPERATIVO OnCall during;Soporte Linux - Sistema Operativo;Server Tower;Server Tower;Baja;punta de procesos java, ya estabilizada;Unidad de Operaciones Ordenadores;INCIDENT;27/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;1;MANDOS;
INC000000998044;IBERIA;26/02/2018 11:11;28/02/2018 10:04;Resolved;NEO 301 - C280/A0ED022038326 - Atasco;Soporte KONIKA/MINOLTA;KONICA;EUC;Baja;Ok;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;PRINTING FAILURE;;2;NEO-MARTINEZ VILLERGAS 49;SENIOR MANAGER BRAND & MA (ACFM00)
INC000000998048;IBERIA;26/02/2018 11:16;28/02/2018 7:01;Resolved;[CIBER] RECHAZO MODIFICACIÓN IB6402/25FEB;CARGO-CIBER;Application Tower;CARGO;Media;"This is not a CIBER issue. it is produced by a cut of comms. with ""agencia tributaria"". Resend modification without MRN.";Mantenimiento Cargo;INCIDENT;28/02/2018;DEFAULT;DEFAULT;2;SIN IDENTIFICAR (MADRID BARAJAS);MNG. SOPORTE TECNICO (CAR (AGDS00)
INC000000998049;IBERIA;26/02/2018 11:23;27/02/2018 17:18;Resolved;Usuario autologon bloqueado;IAG EUC Remote Support;EUC;EUC;Baja;Issue: Autologon issue Resolution: After run the autologon scirpt.Now the issue has been resolved. Hence we are closing this ticket with user confirmation;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;27/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;1;TERMINAL T4;ASIST. AVION_CYD_SPV.JEFE (AHMDR03F)
INC000000998050;IBERIA;26/02/2018 11:24;26/02/2018 13:55;Resolved;IBPROXIMA / Propuestas de Desplazamiento;JAVA Apps Support;Application Tower;RRHH;Baja;I have canceled proposal 2018001905 from backend and informed user.;Mantenimiento Corporativa y RRHH;INCIDENT;26/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;NEO-MARTINEZ VILLERGAS 49;SENIOR MNG VTS EUROPA Y Á (ACWU00)
INC000000998053;IBERIA;26/02/2018 11:33;26/02/2018 11:44;Resolved;Servidor SAP CFS SP1 inaccesible;FINANCE-SUPPORT-ELS;Delivery;Delivery;Alta;Resuelta caída del servidor SAP CFS Hana SP1;Mantenimiento Financiero;INCIDENT;26/02/2018;SOFTWARE FAILURE;;0;SISTEMAS(MANDOS-ANÁLISIS-PRODU;MNG SISTEMAS CORPORATIVOS (ASGB01)
INC000000998056;IBERIA;26/02/2018 11:40;26/02/2018 11:40;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente mediante correo electrónico.;Unidad Control del Servicio;INCIDENT;26/02/2018;PERFORMANCE ISSUE;;0;SIN IDENTIFICAR;
INC000000998058;IBERIA;26/02/2018 11:39;26/02/2018 11:39;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000998062;IBERIA;26/02/2018 11:41;26/02/2018 11:55;Resolved;Solicita desbloqueo de usuario SAP.;SSCCLMZ;Service Ops Tower;Service Ops Tower;Baja;Se contacta y proporciona;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;NEO-MARTINEZ VILLERGAS 49;SEN MNG SERVICIOS INGENIE (APXA00)
INC000000998063;IBERIA;26/02/2018 12:04;26/02/2018 12:04;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;SIN IDENTIFICAR;
INC000000998064;IBERIA;26/02/2018 11:47;26/02/2018 11:47;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;HANGAR 5;SOPORTE PRODUCCION H6 CAD (AMIRD2PH)
INC000000998067;IBERIA;26/02/2018 11:57;26/02/2018 11:57;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;TERMINAL T4;ASIST.AVION_CYD_S.AUX. (AHMDR03X)
INC000000998071;IBERIA;26/02/2018 11:52;26/02/2018 11:52;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente mediante correo electrónico.;Unidad Control del Servicio;INCIDENT;26/02/2018;PERFORMANCE ISSUE;;0;SIN IDENTIFICAR;
INC000000998073;IBERIA;26/02/2018 11:54;28/02/2018 13:31;Resolved;AMO001 - (SC 187516) Discrepancias en Maintenance Forecast 2 (APN 1844);FNO-MANTENIMIENTO TERCEROS;Application Tower;FLIGHT OPERATIONS;Baja;ACCIONES: se actualiza el transfer de las WO erróneas ya que no tenían definido Check Type en estos transfer por lo que no calculaba el Due Date. PRUEBAS: no aplica. IMPACTO: sin impacto.;Mantenimiento Operaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;2;NEO-MARTINEZ VILLERGAS 49;SEN MNG SERVICIOS INGENIE (APXA00)
INC000000998074;IBERIA;26/02/2018 12:02;26/02/2018 12:01;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;NEO-MARTINEZ VILLERGAS 49;GESTOR A320 TIERRA (ABRW00T0)
INC000000998076;IBERIA;26/02/2018 12:12;26/02/2018 12:48;Resolved;Expedicion 075-43364510 se encuentras enganchada el la escala PTY y no podemos regularizarlo en Madr;CARGO-CIBER;Application Tower;CARGO;Media;(SF) Bad user operative in PTY. Cancel outated summaries and fix CAR indicators;Mantenimiento Cargo;INCIDENT;26/02/2018;DATA ISSUE;DATA CORRUPTION;0;SIN IDENTIFICAR;
INC000000998080;IBERIA;26/02/2018 12:04;26/02/2018 12:04;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente durante la llamada realizada.;Unidad Control del Servicio;INCIDENT;26/02/2018;PERFORMANCE ISSUE;;0;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);MNG. CONTROL MANT. NZI (APXC00NZ)
INC000000998081;IBERIA;26/02/2018 12:07;26/02/2018 13:04;Resolved;contraseña preprod;Admon. Seguridad Informática;Seguridad;Seguridad;Media;Enviamos la nueva contraseña al correo del usuario;Unidad Seguridad Informática;INCIDENT;26/02/2018;SOFTWARE FAILURE;;0;NEO-MARTINEZ VILLERGAS 49;MANAGER SIST GESTION INGR (ACRS00)
INC000000998083;IBERIA;26/02/2018 12:08;26/02/2018 13:29;Resolved;ERROR AL INTENTAR RFD EL PNR NV4XZ5 POR COMPROMISO CALIDAD EN LA MAD001;TKT;Application Tower;PSS;Baja;No hay ningún error de programa ya que desde nuestros terminales se puede realizar sin problemas. REEMBOLSO AUTOMATICO TOTAL IBERIA ***PRUEBAS***** LA MUNOZA MAD ES IATA 78299992 26FEB18 AGNT 437 NOMBRE ROMERO ARAGUNDE/MARTA DNI CIA IB 075 TC FEC BIL 23FEB18 TIPO D X TKT 075 2375585685 3 C 12 DOC ORIG MONEDA EUR REEMBOLSO GAST GESTION TARIFA PAGADA 212.00 TARIFA UTIL 0.00 TASAS A REEMBOLSAR: T1 18.23 JD T2 1.30 OG T3 6.39 QV COM% 0.00 COM 0.00 GASTOS†0.00_______ COBRO SERV†EXEMPT_____ TOTAL EUR†237.92_____ OBSERVACIONES†DDD_______________________________________________________ _____________________________________________________ SAC EML†____________________________________________________________________ FP1 CCVI,XXXXXXXXXXXX8873/0519 EUR†237.92_____ EMIT†t IGNO†_ OK A PROCEDER Debe ser el terminal del ibterm.;Mantenimiento Pasaje;INCIDENT;26/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR;
INC000000998084;IBERIA;26/02/2018 12:14;26/02/2018 12:14;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente mediante correo electrónico.;Unidad Control del Servicio;INCIDENT;26/02/2018;PERFORMANCE ISSUE;;0;SISTEMAS(MANDOS-ANÁLISIS-PRODU;MNG. DESARROLLO SOPORTE (ASG100)
INC000000998085;IBERIA;26/02/2018 12:26;28/02/2018 10:28;Resolved;GTR005 - Problemas en docma;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Media;Análisis de impacto: No aplica Acciones realizadas: Se investiga el problema y es debido a que en ipurser no están guardando el SOB asignado a un vuelo, guardan la relación a null del vuelo, con lo que el pl de docma que requiere que siempre venga SOB, que es como debe ser, se está comportando de una forma inesperada asignando vuelos erróneos. Se modifica el PL INTEGRAR_IPAD_ROLTRIP_ANTIGUOS para resolver el problema Pruebas realizadas: Se comprueba que todos los informes generados esta madrugada se generan sin enlazar mal ningún sobrecargo con su vuelo;Mantenimiento Operaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;2;SIN IDENTIFICAR;
INC000000998086;IBERIA;26/02/2018 12:36;27/02/2018 8:21;Resolved;Fallo en Iberia Now Problemas de ejecucion de la aplicacion de iberianow.;MOVILIDAD;Application Tower;Movilidad;Baja;Enviamos un email al usuario con los pasos a seguir para solucionar el problema.;Mantenimiento Movilidad;INCIDENT;27/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR (BARCELONA);LEVEL TECNICOS GESTOR LR (AVVIL0LE)
INC000000998088;IBERIA;26/02/2018 12:32;26/02/2018 12:32;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000998091;IBERIA;26/02/2018 12:22;26/02/2018 12:22;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente durante la llamada realizada.;Unidad Control del Servicio;INCIDENT;26/02/2018;PERFORMANCE ISSUE;;0;TERMINAL T4;ASIST.AVION_CYD_S.AUX. (AHMDR03X)
INC000000998093;IBERIA;26/02/2018 12:19;26/02/2018 16:29;Resolved;Fallo Hardware en Portatil;IAG EUC Support;EUC;EUC;Media;Se libera espacio en el disco duro cogiendo parte del disco D. Además se tienen que regenerar los buzones de correo de Outlook.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;26/02/2018;HARDWARE FAILURE;;0;NEO-MARTINEZ VILLERGAS 49;MNG. CORD Y SOPORTE A LA (1AH300)
INC000000998101;IBERIA;26/02/2018 12:53;26/02/2018 12:53;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente durante la llamada realizada.;Unidad Control del Servicio;INCIDENT;26/02/2018;PERFORMANCE ISSUE;;0;EDIFICIO T.M.A. - ALMACENES;PLANIFICACIÓN MANT MAYOR (AMIRC0A0)
INC000000998102;IBERIA;26/02/2018 12:33;28/02/2018 17:13;Resolved;la usuaria intenta unos archivos a un servidor, pero no puede;Network_Campus_MAD;Network Tower;Network Tower;Baja;se cambia el puerto asignado al cliente;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;2;NEO-MARTINEZ VILLERGAS 49;ANALISIS VENTAS Y DISTRIB (AC1001)
INC000000998103;IBERIA;26/02/2018 12:31;26/02/2018 12:31;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente mediante correo electrónico.;Unidad Control del Servicio;INCIDENT;26/02/2018;PERFORMANCE ISSUE;;0;TALLER MOTORES;ADHESIVOS Y COMPOSITES (AMITP0CG)
INC000000998104;IBERIA;26/02/2018 12:39;26/02/2018 12:42;Resolved;P09: Problemas Billetes free;SSI;Service Ops Tower;Service Ops Tower;Baja;Perdón, acabo de volver a intentarlo y ahora sí funciona. ¡Muchísimas gracias!;Unidad Control del Servicio;INCIDENT;26/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR (ANT.ZONA INDUSTRIAL);GEREN.SAFETY MAN. SYSTEM (AP1000AZ)
INC000000998105;IBERIA;26/02/2018 13:10;26/02/2018 13:10;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;EDIF.105 - I.E.R.A.;MNG HIDRÁULICO Y NEUMÁTIC (AMICTC)
INC000000998108;IBERIA;26/02/2018 12:42;26/02/2018 12:42;Resolved;Llamada centralita;SSI;Service Ops Tower;Service Ops Tower;Baja;Se le proporciona al usuario el telefono que necesita para su pesquisa.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;;0;SIN IDENTIFICAR;
INC000000998110;IBERIA;26/02/2018 13:00;26/02/2018 13:00;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente durante la llamada realizada.;Unidad Control del Servicio;INCIDENT;26/02/2018;PERFORMANCE ISSUE;;0;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);MNG PLANIFICACIÓN ESTRAT (AMICV0)
INC000000998111;IBERIA;26/02/2018 12:47;27/02/2018 8:08;Resolved;075-92974501 Liberar expedicion;CARGO-CIBER;Application Tower;CARGO;Media;(SF) Bad user operative. Cancel outdated summaries and fix CAR indicators;Mantenimiento Cargo;INCIDENT;27/02/2018;DATA ISSUE;DATA CORRUPTION;1;SIN IDENTIFICAR (MADRID BARAJAS);T.C.MAD- DOCUM. (AGDM00MA)
INC000000998113;IBERIA;26/02/2018 13:12;28/02/2018 3:41;Resolved;Fallo Hardware en PC;IAG SITA Support;EUC;EUC;Baja;closed as follows: Tech Name: Jonathan Time/Date on site: 2018-02-26 15:01:20 UTC Time/Date off site: 2018-02-26 16:09:14 UTC Resolution details: We configured the proxy and checked the connection with internet Release by IB user: Manuel Faulty asset details: Tag: Pc Hp Generic Serial: Unknown Serial 2 Type: Printer->LaserJet Make: HP Model: 1000;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;HARDWARE FAILURE;;2;SIN IDENTIFICAR (ANT.ZONA INDUSTRIAL);TMA JEFE RAMPA CORTO Y ME (AMNLP0LC)
INC000000998115;IBERIA;26/02/2018 13:01;26/02/2018 13:01;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;TERMINAL T4;GEST.EQUIPAJES_SERV.AUX (AHMDT01X)
INC000000998116;IBERIA;26/02/2018 12:50;26/02/2018 19:14;Resolved;ERRORES EN SERVICIO DE REACOM. Por favor avisar OnCall SAPAS para su verificación (Aplicación REI006;SAPAS;Application Tower;PSS;Baja;FUNCIONA;Mantenimiento Pasaje;INCIDENT;26/02/2018;PROCESS FAILURE;BATCH;0;MANDOS;U.OPERACIONES ORDENADORES (ASXA00)
INC000000998117;IBERIA;26/02/2018 13:15;27/02/2018 14:38;Resolved;Fallo Software: Otllok no muestra correos dentro de carpetas;IAG EUC Remote Support;EUC;EUC;Baja;Enabled the option in outlook for instant download Hence closing the incident;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;27/02/2018;SOFTWARE FAILURE;;1;NEO-MARTINEZ VILLERGAS 49;CREW CONTROL (APP002)
